ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,fold_enrichment,ci_lower,ci_upper
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,187,-0.5910791414313559,-2.3812136032762434,1e-10,1.666666666666667e-9,5.964912280701755e-10,3430,"tags=48%, list=18%, signal=40%",SOD2/NR4A2/TNF/PANX1/FOSB/BHLHE40/RCAN1/IRS2/TNIP1/GADD45A/REL/MYC/TANK/FOSL2/ZBTB10/NR4A1/NR4A3/CD83/LDLR/CCL4/ID2/KDM6B/PDE4B/FOSL1/NFKB2/CD44/BTG3/RIPK2/NFKB1/IER5/TRIP10/ICAM1/TRAF1/MAP3K8/STAT5A/CCL2/KLF10/IL1A/SPSB1/GFPT2/RELA/CSF1/MXD1/GCH1/ETS2/JUNB/RHOB/SOCS3/EGR1/TNIP2/PTPRE/NFKBIA/NFIL3/B4GALT5/TAP1/IRF1/BMP2/MAP2K3/JUN/BTG2/CEBPD/MCL1/BCL3/BCL2A1/PER1/FOS/MAFF/CDKN1A/CCNL1/NFE2L2/TIPARP/LITAF/CD69/PPP1R15A/KLF6/ATF3/EFNA1/TLR2/PLAUR/BCL6/PFKFB3/ZFP36/VEGFA/IL1B/DUSP1/GADD45B/NAMPT/SGK1/SLC2A3/KLF9,-2.3812136032762434,NA,NA
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,195,-0.5640557003051802,-2.2805275397292153,1e-10,1.666666666666667e-9,5.964912280701755e-10,4730,"tags=50%, list=25%, signal=38%",LTA4H/CXCR4/TCEA1/POLR3G/NFKBIB/EEF1E1/HMGCR/PSMC6/HMGCS1/IDI1/GMPS/RIT1/RDH11/SLC7A5/CACYBP/PSMD12/TBK1/PSMC2/CCT6A/SYTL2/SQSTM1/ACACA/DAPP1/CYB5B/BHLHE40/SSR1/PLK1/AK4/IGFBP5/ATP2A2/NUFIP1/DHCR24/VLDLR/IMMT/PLOD2/PSMD13/UFM1/HSPE1/ACLY/STARD4/RPA1/SLC1A5/GLA/GSK3B/CD9/SLA/IFI30/TXNRD1/LDLR/CCNF/SHMT2/TOMM40/ADD3/GTF2H1/UCHL5/ETF1/XBP1/GPI/MTHFD2/TPI1/NIBAN1/PFKL/GBE1/ACTR3/SLC2A1/HSPA9/FADS1/NFIL3/GCLC/LDHA/HSPD1/RAB1A/MAP2K3/BTG2/EDEM1/ENO1/DHCR7/STIP1/UBE2D3/SLC6A6/NUP205/DDIT4/IFRD1/CDKN1A/TFRC/QDPR/HPRT1/PPP1R15A/HK2/ERO1A/ADIPOR2/PGK1/BCAT1/NAMPT/ELOVL5/P4HA1/PDK1/SLC2A3,-2.2805275397292153,NA,NA
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,193,-0.5285060751582253,-2.139993341348583,1e-10,1.666666666666667e-9,5.964912280701755e-10,3032,"tags=39%, list=16%, signal=33%",PRKCA/VLDLR/IRS2/PLIN2/ANXA2/PLAC8/KLF7/WSB1/SCARB1/ERRFI1/FOSL2/PFKP/SIAH2/BCL2/NEDD4L/NOCT/TGFBI/IDS/HDLBP/GPI/SDC3/TPI1/SLC2A5/XPNPEP1/HK1/PPFIA4/PDK3/PFKL/ENO2/ISG20/RRAGD/GBE1/LDHC/NDST1/SLC2A1/NFIL3/TGFB3/LDHA/TPD52/JUN/ADM/CAVIN1/ENO1/SLC6A6/GYS1/NDRG1/DDIT4/FOS/CHST3/FAM162A/MAFF/CDKN1A/TIPARP/BNIP3L/PPP1R15A/KLF6/HK2/ATF3/EFNA1/HMOX1/ERO1A/ZNF292/P4HA2/MXI1/PLAUR/PFKFB3/ZFP36/VEGFA/DUSP1/KDM3A/PIM1/PGK1/P4HA1/PDK1/SLC2A3,-2.139993341348583,NA,NA
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,192,-0.5052108460325132,-2.046385795123804,3.4983548188052795e-10,4.372943523506599e-9,1.5650534715707831e-9,6470,"tags=56%, list=34%, signal=37%",RUVBL2/PA2G4/EIF4H/PSMA6/PSMD8/HNRNPA3/MRPS18B/MAD2L1/VBP1/PCNA/HNRNPA2B1/CNBP/XRCC6/ERH/SMARCC1/PWP1/GNL3/RPL18/EIF2S2/NPM1/RACK1/SRSF3/CCT3/PCBP1/PSMA2/ACP1/VDAC1/CCT4/CDK4/C1QBP/TARDBP/TCP1/RPS3/RSL1D1/EXOSC7/HDGF/KPNB1/SNRPA/PSMC6/XPOT/EIF3J/PSMA7/PRDX4/HSP90AB1/POLD2/FBL/PSMD3/EIF1AX/YWHAQ/PSMD1/RPS6/NOP16/LSM2/GOT2/GSPT1/CTPS1/YWHAE/ORC2/STARD7/RAD23B/PSMB2/HNRNPR/PRPS2/GLO1/SF3A1/RPL22/MYC/SF3B3/HSPE1/EIF4G2/SRSF1/NAP1L1/UBE2L3/EIF3B/HNRNPC/AP3S1/DHX15/BUB3/EIF4E/DEK/ODC1/SSBP1/DDX21/ETF1/XPO1/NOLC1/EIF4A1/SYNCRIP/UBE2E1/SRPK1/EIF2S1/TXNL4A/ABCE1/CCNA2/CDK2/UBA2/HNRNPD/HNRNPU/LDHA/HSPD1/PTGES3/FAM120A/G3BP1/CUL1/TRA2B/IFRD1/HPRT1/PGK1,-2.046385795123804,NA,NA
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,149,-0.5082672417452848,-1.9879459766444723,5.781868627649787e-8,5.781868627649787e-7,2.069300350948345e-7,3705,"tags=40%, list=20%, signal=32%",ROCK1/TOP2A/SQSTM1/CDKN1B/PPP2R5B/SOD2/F2/CASP9/TNF/TNFRSF12A/XIAP/GADD45A/SLC20A1/PEA15/DAP3/DNAJC3/IFITM3/GSN/HMGB2/ETF1/ERBB3/CD44/BTG3/EMP1/DNAJA1/CASP4/ENO2/IL1A/ISG20/CASP2/CASP1/RELA/HSPB1/CDK2/GCH1/RHOB/CD14/CASP7/PTK2/TAP1/IRF1/BMP2/JUN/BTG2/IGF2R/MCL1/DPYD/PMAIP1/RARA/BCL2L1/CDKN1A/ADD1/CD69/BNIP3L/ATF3/HMOX1/IL1B/LMNA/GADD45B,-1.9879459766444723,NA,NA
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,94,-0.575211457844738,-2.106283261461226,7.694677542682645e-8,6.101929527717193e-7,2.1838484625514168e-7,4712,"tags=55%, list=25%, signal=42%",STX16/CD63/GNAS/ARFGEF1/DST/COPE/RAB14/VAMP4/DOP1A/MAPK1/RAB9A/ARCN1/VAMP3/OCRL/CLCN3/AP2B1/COPB1/ARFIP1/GALC/LAMP2/ATP1A1/VAMP7/SNAP23/KIF1B/GLA/COG2/AP3S1/STAM/RAB5A/COPB2/ZW10/SEC22B/AP3B1/NAPG/RPS6KA3/CLTA/RAB22A/AP1G1/GBF1/STX12/CLTC/MON2/GOLGA4/TPD52/IGF2R/SEC24D/SEC31A/ARFGAP3/GOSR2/BNIP3/SGMS1/TMED10,-2.106283261461226,NA,NA
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,106,-0.5452268414392798,-2.0369418163023107,9.763087244347508e-8,6.101929527717193e-7,2.1838484625514168e-7,4336,"tags=45%, list=23%, signal=35%",MTREX/XPOT/SLC30A5/NOP14/KHSRP/SLC7A5/EEF2/EXOSC1/DCTN1/ARFGAP1/PDIA6/SSR1/EDC4/SDAD1/DDX10/NFYA/EXOSC9/ZBTB17/EXOSC2/DCP1A/DNAJC3/EIF4E/PDIA5/BAG3/YWHAZ/CNOT4/XBP1/NOLC1/EIF4A1/MTHFD2/EIF2AK3/EIF4G1/CCL2/EIF2S1/KIF5B/HSPA9/EIF4EBP1/ATF6/DNAJA4/EDEM1/SEC31A/DDIT4/GOSR2/ATF3/ERO1A/CNOT2/VEGFA/SRPRB,-2.0369418163023107,NA,NA
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,191,-0.4677331275526004,-1.8945893514258731,9.756103238172726e-8,6.101929527717193e-7,2.1838484625514168e-7,2926,"tags=30%, list=16%, signal=25%",PLIN2/SPRED2/SNX14/SMPDL3A/MYC/MAPKAPK2/CDCP1/SLC1A5/BCL2/ITGAV/TIAM1/SERPINC1/CD83/MYO1E/HUWE1/ODC1/PLSCR1/IFITM3/GSTO1/XBP1/CD44/SYNGR2/EMP1/TRAF1/MAP3K8/BATF3/RRAGD/CSF1/MXD1/CISH/RHOB/UCK2/NFIL3/IL4R/SELL/BMP2/IGF2R/ST3GAL4/NDRG1/BCL2L1/SPP1/MAFF/ADAM19/BATF/SERPINB6/KLF6/HK2/SNX9/IKZF2/NFKBIZ/RGS16/GADD45B/PIM1/GLIPR2/AHR/P4HA1/SLC2A3,-1.8945893514258731,NA,NA
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,190,-0.47165125738598535,-1.9054889304952012,1.1029711479155684e-7,6.127617488419824e-7,2.1930420484870958e-7,3430,"tags=39%, list=18%, signal=32%",HLA-DQA1/MT2A/PELI1/IL15RA/LGALS3BP/LCP2/PARP14/IRF7/PNPT1/OGFR/SOD2/RNF31/IFI35/NUP93/STAT2/TAPBP/OASL/BPGM/SECTM1/PSMB2/SERPING1/SP110/IRF9/HLA-DRB1/ADAR/PFKP/CD274/LATS2/IFITM2/IFI30/TRIM26/PLSCR1/PDE4B/IFITM3/RAPGEF6/IRF2/ARID5B/FPR1/RIPK2/NFKB1/RIPK1/ICAM1/MTHFD2/FCGR1A/STAT1/PSMB9/CCL2/LAP3/CASP4/ISG20/CASP1/ZNFX1/SAMHD1/GCH1/SOCS3/CASP7/APOL6/NFKBIA/IL4R/TAP1/IRF1/CFB/PTPN1/HELZ2/CDKN1A/NLRC5/CD69/HIF1A/PIM1/IFNAR2/MVP/PTPN2/NAMPT/STAT3,-1.9054889304952012,NA,NA
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,181,-0.46109340646687585,-1.8471878160635673,2.717878030481766e-7,1.358939015240883e-6,4.863571212441055e-7,2836,"tags=30%, list=15%, signal=26%",LAMP2/ARL2BP/FBXO9/VEZF1/SLC66A2/SDCBP/RCL1/LRP10/TMCC2/NNT/SIDT2/CDC27/HTATIP2/TRAK2/FECH/PC/ENDOD1/AGPAT4/ATP6V0A1/CPOX/FN3K/ALDH6A1/RIOK3/KEL/SEC14L1/LMO2/USP15/ABCB6/OSBP2/SLC2A1/MOCOS/GCLC/SLC11A2/MAP2K3/BTG2/BACH1/SLC6A8/RBM5/FBXO7/KDM7A/TOP1/TFRC/PICALM/MBOAT2/ADD1/SLC25A37/BNIP3L/CAST/KAT2B/P4HA2/MXI1/MARK3/NARF/ELL2,-1.8471878160635673,NA,NA
